export_id,date_key,corridor_key,fruit_key,grower_key,season,subzone,variety,pack_week,season_phase,trays_submitted,trays_exported,trays_lost,loss_pct,dm_pct_avg,tzg_score,mts_pass,submit_payment_nzd,taste_payment_nzd,total_return_nzd,freight_cost_nzd,margin_erosion_pct,otif_pct,risk_score,congestion_index,rainfall_mm_7d,reg_index,vol_index
140,20230515,1,218,14,2022/23,Te Puke,Green,20,MainPack,853,819,34,4.077,16.3,0.178,True,2345.75,138.49,2484.24,304.7,29.82,89.02,24,91.8,18.0,15.0,95
141,20230313,1,225,15,2022/23,Te Puke,Green,11,KiwiStart,935,903,32,3.443,17.15,0.367,True,2571.25,314.83,2886.08,335.96,25.62,88.63,21,91.8,28.0,15.0,95
142,20230320,1,226,15,2022/23,Te Puke,Green,12,KiwiStart,569,550,19,3.421,17.35,0.411,True,1564.75,214.75,1779.5,204.62,24.64,88.63,20,91.8,28.0,15.0,95
143,20230327,1,227,15,2022/23,Te Puke,Green,13,KiwiStart,691,665,26,3.816,17.19,0.376,True,1900.25,237.54,2137.79,247.41,25.45,88.63,21,91.8,28.0,15.0,95
144,20230403,1,228,15,2022/23,Te Puke,Green,14,MainPack,563,535,28,5.023,17.04,0.342,True,1435.65,173.82,1609.47,199.04,31.11,88.46,21,91.8,32.0,15.0,95
145,20230410,1,229,15,2022/23,Te Puke,Green,15,MainPack,981,945,36,3.761,16.89,0.309,True,2501.55,277.4,2778.95,351.58,31.74,88.46,22,91.8,32.0,15.0,95
146,20230417,1,230,15,2022/23,Te Puke,Green,16,MainPack,875,843,32,3.724,17.2,0.378,True,2406.25,302.72,2708.97,313.63,25.4,88.46,21,91.8,32.0,15.0,95
147,20230424,1,231,15,2022/23,Te Puke,Green,17,MainPack,647,623,24,3.817,17.6,0.467,True,1779.25,276.39,2055.64,231.78,23.44,88.87,19,91.8,22.0,15.0,95
148,20230501,1,232,15,2022/23,Te Puke,Green,18,MainPack,561,543,18,3.238,17.0,0.333,True,1430.55,171.78,1602.33,202.02,31.18,88.87,20,91.8,22.0,15.0,95
149,20230508,1,233,15,2022/23,Te Puke,Green,19,MainPack,847,821,26,3.108,16.88,0.307,True,2329.25,239.44,2568.69,305.45,26.92,88.87,21,91.8,22.0,15.0,95
150,20230515,1,234,15,2022/23,Te Puke,Green,20,MainPack,972,936,36,3.748,17.69,0.487,True,2673.0,433.04,3106.04,348.23,23.0,89.02,19,91.8,18.0,15.0,95
151,20230313,1,241,16,2022/23,Te Puke,Green,11,KiwiStart,820,797,23,2.849,16.55,0.233,True,2255.0,176.42,2431.42,296.52,28.55,88.63,23,91.8,28.0,15.0,95
152,20230320,1,242,16,2022/23,Te Puke,Green,12,KiwiStart,841,812,29,3.531,16.84,0.298,True,2312.75,229.88,2542.63,302.1,27.15,88.63,21,91.8,28.0,15.0,95
153,20230327,1,243,16,2022/23,Te Puke,Green,13,KiwiStart,881,853,28,3.256,16.96,0.324,True,2422.75,262.55,2685.3,317.35,26.55,88.63,21,91.8,28.0,15.0,95
154,20230403,1,244,16,2022/23,Te Puke,Green,14,MainPack,672,644,28,4.225,16.83,0.296,True,1848.0,181.09,2029.09,239.6,27.24,88.46,22,91.8,32.0,15.0,95
155,20230410,1,245,16,2022/23,Te Puke,Green,15,MainPack,878,846,32,3.718,16.88,0.307,True,2414.5,246.74,2661.24,314.75,26.96,88.46,22,91.8,32.0,15.0,95
156,20230417,1,246,16,2022/23,Te Puke,Green,16,MainPack,945,920,25,2.682,16.71,0.269,True,2598.75,235.11,2833.86,342.28,27.74,88.46,22,91.8,32.0,15.0,95
157,20230424,1,247,16,2022/23,Te Puke,Green,17,MainPack,1136,1098,38,3.362,16.62,0.249,True,3124.0,259.73,3383.73,408.51,28.23,88.87,22,91.8,22.0,15.0,95
158,20230501,1,248,16,2022/23,Te Puke,Green,18,MainPack,951,924,27,2.897,17.4,0.422,True,2615.25,370.43,2985.68,343.77,24.35,88.87,20,91.8,22.0,15.0,95
159,20230508,1,249,16,2022/23,Te Puke,Green,19,MainPack,687,665,22,3.318,16.47,0.216,True,1889.25,136.46,2025.71,247.41,28.95,88.87,23,91.8,22.0,15.0,95
160,20230515,1,250,16,2022/23,Te Puke,Green,20,MainPack,1018,982,36,3.61,17.53,0.451,True,2799.5,420.74,3220.24,365.35,23.78,89.02,19,91.8,18.0,15.0,95
161,20230313,1,257,17,2022/23,Te Puke,Green,11,KiwiStart,492,477,15,3.237,16.92,0.316,True,1353.0,143.2,1496.2,177.47,26.72,88.63,21,91.8,28.0,15.0,95
162,20230320,1,258,17,2022/23,Te Puke,Green,12,KiwiStart,469,451,18,3.938,17.28,0.396,True,1289.75,169.67,1459.42,167.79,25.02,88.63,20,91.8,28.0,15.0,95
163,20230327,1,259,17,2022/23,Te Puke,Green,13,KiwiStart,528,509,19,3.663,17.71,0.491,True,1452.0,237.42,1689.42,189.37,22.9,88.63,20,91.8,28.0,15.0,95
164,20230403,1,260,17,2022/23,Te Puke,Green,14,MainPack,580,563,17,3.026,16.92,0.316,True,1595.0,169.01,1764.01,209.46,26.71,88.46,22,91.8,32.0,15.0,95
165,20230410,1,261,17,2022/23,Te Puke,Green,15,MainPack,333,324,9,2.995,17.6,0.467,True,849.15,143.74,992.89,120.54,28.15,88.46,20,91.8,32.0,15.0,95
166,20230417,1,262,17,2022/23,Te Puke,Green,16,MainPack,361,349,12,3.461,16.5,0.222,True,992.75,73.6,1066.35,129.84,28.82,88.46,24,91.8,32.0,15.0,95
167,20230424,1,263,17,2022/23,Te Puke,Green,17,MainPack,578,560,18,3.252,17.57,0.46,True,1589.5,244.72,1834.22,208.35,23.53,88.87,19,91.8,22.0,15.0,95
168,20230501,1,264,17,2022/23,Te Puke,Green,18,MainPack,550,532,18,3.351,16.88,0.307,True,1512.5,155.16,1667.66,197.93,26.94,88.87,21,91.8,22.0,15.0,95
169,20230508,1,265,17,2022/23,Te Puke,Green,19,MainPack,395,382,13,3.502,17.21,0.38,True,1086.25,137.9,1224.15,142.12,25.32,88.87,20,91.8,22.0,15.0,95
170,20230515,1,266,17,2022/23,Te Puke,Green,20,MainPack,535,525,10,2.041,16.23,0.162,True,1471.25,80.8,1552.05,195.32,30.1,89.02,24,91.8,18.0,15.0,95
171,20230327,1,275,18,2022/23,Te Puke,SunGold,13,KiwiStart,1835,1788,47,2.592,17.48,0.304,True,6606.0,516.37,7122.37,665.22,6.47,88.63,20,91.8,28.0,15.0,95
172,20230403,1,276,18,2022/23,Te Puke,SunGold,14,MainPack,2016,1954,62,3.089,17.36,0.278,True,7257.6,516.05,7773.65,726.98,7.08,88.46,21,91.8,32.0,15.0,95
173,20230410,1,277,18,2022/23,Te Puke,SunGold,15,MainPack,1385,1349,36,2.6,17.18,0.238,True,4986.0,305.01,5291.01,501.89,7.95,88.46,21,91.8,32.0,15.0,95
174,20230417,1,278,18,2022/23,Te Puke,SunGold,16,MainPack,1398,1356,42,3.021,17.63,0.337,True,5032.8,434.12,5466.92,504.49,5.77,88.46,20,91.8,32.0,15.0,95
175,20230424,1,279,18,2022/23,Te Puke,SunGold,17,MainPack,1444,1392,52,3.669,16.62,0.115,True,5198.4,152.08,5350.48,517.89,10.72,88.87,22,91.8,22.0,15.0,95
176,20230501,1,280,18,2022/23,Te Puke,SunGold,18,MainPack,2119,2049,70,3.327,17.34,0.273,True,7628.4,531.41,8159.81,762.32,7.21,88.87,20,91.8,22.0,15.0,95
177,20230508,1,281,18,2022/23,Te Puke,SunGold,19,MainPack,1362,1310,52,3.825,16.36,0.057,True,4903.2,70.94,4974.14,487.38,12.0,88.87,24,91.8,22.0,15.0,95
178,20230515,1,282,18,2022/23,Te Puke,SunGold,20,MainPack,1983,1929,54,2.773,18.02,0.423,True,7138.8,775.17,7913.97,717.67,3.83,89.02,19,91.8,18.0,15.0,95
179,20230522,1,283,18,2022/23,Te Puke,SunGold,21,MainPack,1832,1767,65,3.589,16.86,0.168,True,6595.2,282.01,6877.21,657.4,9.54,89.02,20,91.8,18.0,15.0,95
180,20230529,1,284,18,2022/23,Te Puke,SunGold,22,MainPack,1438,1393,45,3.144,16.05,0.0,False,5176.8,0.0,0.0,518.26,100.0,77.02,27,91.8,18.0,15.0,95
181,20230313,1,289,19,2022/23,Te Puke,Green,11,KiwiStart,2040,1998,42,2.095,16.93,0.318,True,5610.0,603.6,6213.6,743.35,26.61,88.63,21,91.8,28.0,15.0,95
182,20230320,1,290,19,2022/23,Te Puke,Green,12,KiwiStart,1522,1476,46,3.033,16.75,0.278,True,4185.5,389.81,4575.31,549.14,27.56,88.63,22,91.8,28.0,15.0,95
183,20230327,1,291,19,2022/23,Te Puke,Green,13,KiwiStart,1623,1578,45,2.833,18.03,0.562,True,4463.25,842.49,5305.74,587.09,21.23,88.63,20,91.8,28.0,15.0,95
184,20230403,1,292,19,2022/23,Te Puke,Green,14,MainPack,1720,1660,60,3.518,17.72,0.493,True,4730.0,777.46,5507.46,617.59,22.84,88.46,20,91.8,32.0,15.0,95
185,20230410,1,293,19,2022/23,Te Puke,Green,15,MainPack,1871,1825,46,2.47,17.43,0.429,True,5145.25,743.78,5889.03,678.98,24.16,88.46,21,91.8,32.0,15.0,95
186,20230417,1,294,19,2022/23,Te Puke,Green,16,MainPack,2076,1973,103,4.976,16.76,0.28,True,5709.0,524.82,6233.82,734.04,27.64,88.46,22,91.8,32.0,15.0,95
187,20230424,1,295,19,2022/23,Te Puke,Green,17,MainPack,2125,2048,77,3.632,17.38,0.418,True,5843.75,813.26,6657.01,761.95,24.51,88.87,20,91.8,22.0,15.0,95
188,20230501,1,296,19,2022/23,Te Puke,Green,18,MainPack,1818,1772,46,2.557,16.8,0.289,True,4999.5,486.5,5486.0,659.26,27.29,88.87,21,91.8,22.0,15.0,95
189,20230508,1,297,19,2022/23,Te Puke,Green,19,MainPack,1878,1800,78,4.162,16.4,0.2,True,5164.5,342.0,5506.5,669.68,29.35,88.87,23,91.8,22.0,15.0,95
190,20230515,1,298,19,2022/23,Te Puke,Green,20,MainPack,2070,1995,75,3.656,16.77,0.282,True,5692.5,534.46,6226.96,742.23,27.51,89.02,21,91.8,18.0,15.0,95
191,20230327,1,307,20,2022/23,Te Puke,SunGold,13,KiwiStart,382,373,9,2.376,17.16,0.234,True,1375.2,82.92,1458.12,138.77,8.02,88.63,21,91.8,28.0,15.0,95
192,20230403,1,308,20,2022/23,Te Puke,SunGold,14,MainPack,438,422,16,3.677,16.1,0.0,True,1576.8,0.0,1576.8,157.0,13.25,88.46,28,91.8,32.0,15.0,95
193,20230410,1,309,20,2022/23,Te Puke,SunGold,15,MainPack,581,557,24,4.161,16.89,0.174,True,2091.6,92.07,2183.67,207.23,9.43,88.46,22,91.8,32.0,15.0,95
194,20230417,1,310,20,2022/23,Te Puke,SunGold,16,MainPack,356,344,12,3.502,16.95,0.187,True,1281.6,61.11,1342.71,127.98,9.12,88.46,22,91.8,32.0,15.0,95
195,20230424,1,311,20,2022/23,Te Puke,SunGold,17,MainPack,569,550,19,3.376,17.69,0.351,True,2048.4,183.4,2231.8,204.62,5.49,88.87,19,91.8,22.0,15.0,95
196,20230501,1,312,20,2022/23,Te Puke,SunGold,18,MainPack,589,564,25,4.27,16.04,0.0,False,2120.4,0.0,0.0,209.83,100.0,76.87,27,91.8,22.0,15.0,95
197,20230508,1,313,20,2022/23,Te Puke,SunGold,19,MainPack,486,469,17,3.624,16.52,0.093,True,1749.6,41.44,1791.04,174.49,11.2,88.87,22,91.8,22.0,15.0,95
198,20230515,1,314,20,2022/23,Te Puke,SunGold,20,MainPack,462,447,15,3.334,16.88,0.172,True,1663.2,73.04,1736.24,166.3,9.44,89.02,20,91.8,18.0,15.0,95
199,20230522,1,315,20,2022/23,Te Puke,SunGold,21,MainPack,495,472,23,4.756,16.6,0.11,True,1782.0,49.32,1831.32,175.61,10.85,89.02,21,91.8,18.0,15.0,95
200,20230529,1,316,20,2022/23,Te Puke,SunGold,22,MainPack,608,586,22,3.625,15.79,0.0,False,2188.8,0.0,0.0,218.02,100.0,77.02,31,91.8,18.0,15.0,95
201,20230313,1,321,21,2022/23,Te Puke,Green,11,KiwiStart,872,838,34,3.975,16.58,0.24,True,2398.0,191.06,2589.06,311.77,28.46,88.63,23,91.8,28.0,15.0,95
202,20230320,1,322,21,2022/23,Te Puke,Green,12,KiwiStart,919,884,35,3.813,16.52,0.227,True,2527.25,190.63,2717.88,328.89,28.74,88.63,23,91.8,28.0,15.0,95
203,20230327,1,323,21,2022/23,Te Puke,Green,13,KiwiStart,965,937,28,2.983,16.59,0.242,True,2653.75,215.42,2869.17,348.61,28.36,88.63,23,91.8,28.0,15.0,95
204,20230403,1,324,21,2022/23,Te Puke,Green,14,MainPack,938,911,27,2.929,17.25,0.389,True,2579.5,336.66,2916.16,338.93,25.09,88.46,21,91.8,32.0,15.0,95
205,20230410,1,325,21,2022/23,Te Puke,Green,15,MainPack,1176,1134,42,3.642,16.79,0.287,True,3234.0,309.19,3543.19,421.9,27.4,88.46,22,91.8,32.0,15.0,95
206,20230417,1,326,21,2022/23,Te Puke,Green,16,MainPack,974,940,34,3.523,16.57,0.238,True,2678.5,212.53,2891.03,349.72,28.48,88.46,23,91.8,32.0,15.0,95
207,20230424,1,327,21,2022/23,Te Puke,Green,17,MainPack,1393,1346,47,3.425,16.64,0.253,True,3830.75,323.51,4154.26,500.77,28.14,88.87,22,91.8,22.0,15.0,95
208,20230501,1,328,21,2022/23,Te Puke,Green,18,MainPack,1075,1029,46,4.362,16.1,0.133,True,2956.25,130.01,3086.26,382.83,30.82,88.87,26,91.8,22.0,15.0,95
209,20230508,1,329,21,2022/23,Te Puke,Green,19,MainPack,1171,1129,42,3.619,16.23,0.162,True,3220.25,173.75,3394.0,420.04,30.16,88.87,25,91.8,22.0,15.0,95
210,20230515,1,330,21,2022/23,Te Puke,Green,20,MainPack,861,837,24,2.835,15.71,0.047,True,2367.75,37.37,2405.12,311.4,32.69,89.02,32,91.8,18.0,15.0,95
211,20230313,1,337,22,2022/23,Te Puke,Green,11,KiwiStart,1615,1561,54,3.366,17.21,0.38,True,4441.25,563.52,5004.77,580.76,25.33,88.63,20,91.8,28.0,15.0,95
212,20230320,1,338,22,2022/23,Te Puke,Green,12,KiwiStart,1046,1003,43,4.194,16.24,0.164,True,2876.5,156.27,3032.77,373.16,30.13,88.63,25,91.8,28.0,15.0,95
213,20230327,1,339,22,2022/23,Te Puke,Green,13,KiwiStart,1721,1657,64,3.742,16.65,0.256,True,4732.75,402.98,5135.73,616.48,28.09,88.63,22,91.8,28.0,15.0,95
214,20230403,1,340,22,2022/23,Te Puke,Green,14,MainPack,1371,1317,54,4.007,16.43,0.207,True,3770.25,258.99,4029.24,489.98,29.18,88.46,24,91.8,32.0,15.0,95
215,20230410,1,341,22,2022/23,Te Puke,Green,15,MainPack,1437,1391,46,3.22,16.98,0.329,True,3951.75,434.76,4386.51,517.51,26.44,88.46,21,91.8,32.0,15.0,95
216,20230417,1,342,22,2022/23,Te Puke,Green,16,MainPack,1083,1046,37,3.436,16.7,0.267,True,2978.25,265.32,3243.57,389.16,27.83,88.46,22,91.8,32.0,15.0,95
217,20230424,1,343,22,2022/23,Te Puke,Green,17,MainPack,1684,1635,49,2.944,15.82,0.071,True,4631.0,110.28,4741.28,608.29,32.16,88.87,31,91.8,22.0,15.0,95
218,20230501,1,344,22,2022/23,Te Puke,Green,18,MainPack,1636,1590,46,2.83,17.11,0.358,True,4171.8,540.76,4712.56,591.55,30.59,88.87,20,91.8,22.0,15.0,95
219,20230508,1,345,22,2022/23,Te Puke,Green,19,MainPack,1676,1616,60,3.588,16.16,0.147,True,4609.0,225.67,4834.67,601.22,30.49,88.87,26,91.8,22.0,15.0,95
220,20230515,1,346,22,2022/23,Te Puke,Green,20,MainPack,1038,997,41,3.99,15.1,0.0,False,2854.5,0.0,0.0,370.93,100.0,77.02,43,91.8,18.0,15.0,95
221,20230327,1,355,23,2022/23,Te Puke,SunGold,13,KiwiStart,1006,973,33,3.374,16.1,0.0,True,3621.6,0.0,3621.6,362.0,13.25,88.63,27,91.8,28.0,15.0,95
222,20230403,1,356,23,2022/23,Te Puke,SunGold,14,MainPack,913,879,34,3.736,16.16,0.013,True,3286.8,10.86,3297.66,327.03,12.97,88.46,27,91.8,32.0,15.0,95
223,20230410,1,357,23,2022/23,Te Puke,SunGold,15,MainPack,688,668,20,2.912,17.09,0.218,True,2476.8,138.34,2615.14,248.53,8.41,88.46,21,91.8,32.0,15.0,95
224,20230417,1,358,23,2022/23,Te Puke,SunGold,16,MainPack,812,778,34,4.271,17.3,0.265,True,2923.2,195.86,3119.06,289.45,7.44,88.46,21,91.8,32.0,15.0,95
225,20230424,1,359,23,2022/23,Te Puke,SunGold,17,MainPack,653,632,21,3.216,17.0,0.198,True,2350.8,118.88,2469.68,235.13,8.87,88.87,20,91.8,22.0,15.0,95
226,20230501,1,360,23,2022/23,Te Puke,SunGold,18,MainPack,822,793,29,3.531,16.32,0.049,True,2959.2,36.91,2996.11,295.03,12.17,88.87,24,91.8,22.0,15.0,95
227,20230508,1,361,23,2022/23,Te Puke,SunGold,19,MainPack,602,583,19,3.269,15.71,0.0,False,2167.2,0.0,0.0,216.9,100.0,76.87,33,91.8,22.0,15.0,95
228,20230515,1,362,23,2022/23,Te Puke,SunGold,20,MainPack,957,925,32,3.399,16.75,0.143,True,3445.2,125.66,3570.86,344.14,10.09,89.02,21,91.8,18.0,15.0,95
229,20230522,1,363,23,2022/23,Te Puke,SunGold,21,MainPack,737,710,27,3.67,16.28,0.04,True,2653.2,26.98,2680.18,264.15,12.37,89.02,24,91.8,18.0,15.0,95
230,20230529,1,364,23,2022/23,Te Puke,SunGold,22,MainPack,844,815,29,3.443,16.51,0.09,True,3038.4,69.68,3108.08,303.22,11.26,89.02,22,91.8,18.0,15.0,95
231,20230327,1,371,24,2022/23,Te Puke,SunGold,13,KiwiStart,768,746,22,2.89,17.2,0.243,True,2764.8,172.21,2937.01,277.55,7.85,88.63,21,91.8,28.0,15.0,95
232,20230403,1,372,24,2022/23,Te Puke,SunGold,14,MainPack,650,624,26,4.087,17.16,0.234,True,2340.0,138.72,2478.72,232.16,8.11,88.46,21,91.8,32.0,15.0,95
233,20230410,1,373,24,2022/23,Te Puke,SunGold,15,MainPack,618,592,26,4.266,16.88,0.172,True,2224.8,96.73,2321.53,220.25,9.48,88.46,22,91.8,32.0,15.0,95
234,20230417,1,374,24,2022/23,Te Puke,SunGold,16,MainPack,624,599,25,4.065,16.96,0.19,True,2246.4,108.12,2354.52,222.85,9.08,88.46,21,91.8,32.0,15.0,95
235,20230424,1,375,24,2022/23,Te Puke,SunGold,17,MainPack,786,763,23,2.954,17.22,0.247,True,2829.6,179.04,3008.64,283.87,7.76,88.87,20,91.8,22.0,15.0,95
236,20230501,1,376,24,2022/23,Te Puke,SunGold,18,MainPack,830,798,32,3.872,17.21,0.245,True,2988.0,185.73,3173.73,296.89,7.86,88.87,20,91.8,22.0,15.0,95
237,20230508,1,377,24,2022/23,Te Puke,SunGold,19,MainPack,502,489,13,2.766,16.42,0.071,True,1807.2,32.98,1840.18,181.93,11.67,88.87,23,91.8,22.0,15.0,95
238,20230515,1,378,24,2022/23,Te Puke,SunGold,20,MainPack,794,763,31,3.98,16.49,0.086,True,2858.4,62.34,2920.74,283.87,11.36,89.02,22,91.8,18.0,15.0,95
239,20230522,1,379,24,2022/23,Te Puke,SunGold,21,MainPack,651,632,19,2.988,15.95,0.0,False,2343.6,0.0,0.0,235.13,100.0,77.02,28,91.8,18.0,15.0,95
240,20230529,1,380,24,2022/23,Te Puke,SunGold,22,MainPack,789,759,30,3.886,16.86,0.168,True,2840.4,121.14,2961.54,282.38,9.55,89.02,20,91.8,18.0,15.0,95
241,20230313,1,385,25,2022/23,Te Puke,Green,11,KiwiStart,773,748,25,3.36,17.48,0.44,True,2125.75,312.66,2438.41,278.29,23.99,88.63,20,91.8,28.0,15.0,95
242,20230320,1,386,25,2022/23,Te Puke,Green,12,KiwiStart,504,489,15,3.0,16.26,0.169,True,1386.0,78.51,1464.51,181.93,29.98,88.63,25,91.8,28.0,15.0,95
243,20230327,1,387,25,2022/23,Te Puke,Green,13,KiwiStart,602,584,18,3.011,16.74,0.276,True,1655.5,153.12,1808.62,217.27,27.61,88.63,22,91.8,28.0,15.0,95
244,20230403,1,388,25,2022/23,Te Puke,Green,14,MainPack,596,580,16,2.764,17.01,0.336,True,1639.0,185.14,1824.14,215.79,26.25,88.46,21,91.8,32.0,15.0,95
245,20230410,1,389,25,2022/23,Te Puke,Green,15,MainPack,492,477,15,3.093,16.23,0.162,True,1353.0,73.41,1426.41,177.47,30.14,88.46,26,91.8,32.0,15.0,95
246,20230417,1,390,25,2022/23,Te Puke,Green,16,MainPack,540,523,17,3.196,16.56,0.236,True,1485.0,117.26,1602.26,194.58,28.5,88.46,23,91.8,32.0,15.0,95
247,20230424,1,391,25,2022/23,Te Puke,Green,17,MainPack,797,769,28,3.584,16.4,0.2,True,2191.75,146.11,2337.86,286.1,29.32,88.87,23,91.8,22.0,15.0,95
248,20230501,1,392,25,2022/23,Te Puke,Green,18,MainPack,778,750,28,3.72,16.65,0.256,True,2139.5,182.4,2321.9,279.03,28.09,88.87,22,91.8,22.0,15.0,95
249,20230508,1,393,25,2022/23,Te Puke,Green,19,MainPack,754,726,28,3.734,15.86,0.08,True,2073.5,55.18,2128.68,270.1,31.97,88.87,30,91.8,22.0,15.0,95
250,20230515,1,394,25,2022/23,Te Puke,Green,20,MainPack,799,776,23,2.921,16.21,0.158,True,2197.25,116.48,2313.73,288.71,30.22,89.02,25,91.8,18.0,15.0,95
251,20230327,1,403,26,2022/23,Te Puke,SunGold,13,KiwiStart,844,820,24,2.912,17.56,0.322,True,3038.4,250.84,3289.24,305.08,6.09,88.63,20,91.8,28.0,15.0,95
252,20230403,1,404,26,2022/23,Te Puke,SunGold,14,MainPack,969,936,33,3.442,16.78,0.15,True,3488.4,133.38,3621.78,348.23,9.94,88.46,22,91.8,32.0,15.0,95
253,20230410,1,405,26,2022/23,Te Puke,SunGold,15,MainPack,649,631,18,2.92,16.54,0.097,True,2336.4,58.15,2394.55,234.76,11.09,88.46,23,91.8,32.0,15.0,95
254,20230417,1,406,26,2022/23,Te Puke,SunGold,16,MainPack,899,865,34,3.852,17.14,0.229,True,3236.4,188.18,3424.58,321.82,8.21,88.46,21,91.8,32.0,15.0,95
255,20230424,1,407,26,2022/23,Te Puke,SunGold,17,MainPack,772,748,24,3.233,16.28,0.04,True,2779.2,28.42,2807.62,278.29,12.37,88.87,24,91.8,22.0,15.0,95
256,20230501,1,408,26,2022/23,Te Puke,SunGold,18,MainPack,942,911,31,3.373,16.54,0.097,True,3391.2,83.95,3475.15,338.93,11.11,88.87,22,91.8,22.0,15.0,95
257,20230508,1,409,26,2022/23,Te Puke,SunGold,19,MainPack,988,950,38,3.861,16.57,0.104,True,3556.8,93.86,3650.66,353.44,10.96,88.87,22,91.8,22.0,15.0,95
258,20230515,1,410,26,2022/23,Te Puke,SunGold,20,MainPack,826,794,32,3.944,16.4,0.066,True,2973.6,49.78,3023.38,295.4,11.8,89.02,23,91.8,18.0,15.0,95
259,20230522,1,411,26,2022/23,Te Puke,SunGold,21,MainPack,603,581,22,3.714,15.14,0.0,False,2170.8,0.0,0.0,216.16,100.0,77.02,43,91.8,18.0,15.0,95
260,20230529,1,412,26,2022/23,Te Puke,SunGold,22,MainPack,842,814,28,3.412,16.49,0.086,True,3031.2,66.5,3097.7,302.84,11.35,89.02,22,91.8,18.0,15.0,95
261,20230327,1,419,27,2022/23,Te Puke,SunGold,13,KiwiStart,1312,1256,56,4.277,16.65,0.121,True,4723.2,144.38,4867.58,467.29,10.6,88.63,22,91.8,28.0,15.0,95
262,20230403,1,420,27,2022/23,Te Puke,SunGold,14,MainPack,1904,1837,67,3.563,16.23,0.029,True,6854.4,50.61,6905.01,683.45,12.61,88.46,26,91.8,32.0,15.0,95
263,20230410,1,421,27,2022/23,Te Puke,SunGold,15,MainPack,1737,1675,62,3.577,16.64,0.119,True,6253.2,189.36,6442.56,623.18,10.63,88.46,23,91.8,32.0,15.0,95
264,20230417,1,422,27,2022/23,Te Puke,SunGold,16,MainPack,1588,1524,64,4.061,16.78,0.15,True,5716.8,217.17,5933.97,567.0,9.96,88.46,22,91.8,32.0,15.0,95
265,20230424,1,423,27,2022/23,Te Puke,SunGold,17,MainPack,1689,1636,53,3.169,15.64,0.0,False,6080.4,0.0,0.0,608.67,100.0,76.87,34,91.8,22.0,15.0,95
266,20230501,1,424,27,2022/23,Te Puke,SunGold,18,MainPack,1362,1321,41,3.02,16.69,0.13,True,4903.2,163.14,5066.34,491.47,10.37,88.87,21,91.8,22.0,15.0,95
267,20230508,1,425,27,2022/23,Te Puke,SunGold,19,MainPack,2098,2014,84,4.009,15.64,0.0,False,7552.8,0.0,0.0,749.3,100.0,76.87,34,91.8,22.0,15.0,95
268,20230515,1,426,27,2022/23,Te Puke,SunGold,20,MainPack,1380,1346,34,2.508,16.31,0.046,True,4968.0,58.82,5026.82,500.77,12.23,89.02,24,91.8,18.0,15.0,95
269,20230522,1,427,27,2022/23,Te Puke,SunGold,21,MainPack,1675,1626,49,2.927,15.69,0.0,False,6030.0,0.0,0.0,604.95,100.0,77.02,33,91.8,18.0,15.0,95
270,20230529,1,428,27,2022/23,Te Puke,SunGold,22,MainPack,1717,1641,76,4.448,15.6,0.0,False,6181.2,0.0,0.0,610.53,100.0,77.02,34,91.8,18.0,15.0,95
271,20230327,1,435,28,2022/23,Te Puke,SunGold,13,KiwiStart,1714,1613,101,5.93,16.65,0.121,True,6170.4,185.41,6355.81,600.11,10.65,88.63,22,91.8,28.0,15.0,95
272,20230403,1,436,28,2022/23,Te Puke,SunGold,14,MainPack,2418,2330,88,3.651,17.28,0.26,True,8704.8,575.51,9280.31,866.86,7.52,88.46,21,91.8,32.0,15.0,95
273,20230410,1,437,28,2022/23,Te Puke,SunGold,15,MainPack,1992,1924,68,3.463,17.8,0.375,True,7171.2,685.42,7856.62,715.81,4.96,88.46,20,91.8,32.0,15.0,95
274,20230417,1,438,28,2022/23,Te Puke,SunGold,16,MainPack,1609,1551,58,3.632,17.63,0.337,True,5792.4,496.55,6288.95,577.04,5.82,88.46,20,91.8,32.0,15.0,95
275,20230424,1,439,28,2022/23,Te Puke,SunGold,17,MainPack,2399,2301,98,4.092,16.91,0.179,True,8636.4,391.29,9027.69,856.08,9.32,88.87,21,91.8,22.0,15.0,95
276,20230501,1,440,28,2022/23,Te Puke,SunGold,18,MainPack,1651,1597,54,3.305,16.86,0.168,True,5943.6,254.88,6198.48,594.16,9.53,88.87,21,91.8,22.0,15.0,95
277,20230508,1,441,28,2022/23,Te Puke,SunGold,19,MainPack,1384,1325,59,4.274,17.39,0.284,True,4982.4,357.48,5339.88,492.96,7.03,88.87,20,91.8,22.0,15.0,95
278,20230515,1,442,28,2022/23,Te Puke,SunGold,20,MainPack,2381,2306,75,3.187,16.11,0.002,True,8571.6,4.38,8575.98,857.94,13.21,89.02,26,91.8,18.0,15.0,95
279,20230522,1,443,28,2022/23,Te Puke,SunGold,21,MainPack,2055,2004,51,2.512,16.63,0.117,True,7398.0,222.74,7620.74,745.58,10.64,89.02,21,91.8,18.0,15.0,95
280,20230529,1,444,28,2022/23,Te Puke,SunGold,22,MainPack,2189,2121,68,3.115,16.57,0.104,True,7880.4,209.55,8089.95,789.11,10.95,89.02,22,91.8,18.0,15.0,95
281,20230327,1,451,29,2022/23,Te Puke,SunGold,13,KiwiStart,309,298,11,3.843,17.36,0.278,True,1112.4,78.7,1191.1,110.87,7.12,88.63,20,91.8,28.0,15.0,95
