season,kpin,subzone,variety,pack_week,event_date,trays_lost,loss_pct,primary_cause,ccp_triggered,market_block_risk,dm_at_event,mts_pass,financial_impact_nzd
2022/23,100024,Te Puke,Green,18,2023-05-01,28,3.72,MECHANICAL,False,False,16.65,True,89.6
2022/23,100024,Te Puke,Green,19,2023-05-08,28,3.734,COOLSTORE_CCP5,True,False,15.86,True,89.6
2022/23,100024,Te Puke,Green,20,2023-05-15,23,2.921,MECHANICAL,False,False,16.21,True,73.6
2022/23,100025,Te Puke,SunGold,13,2023-03-27,24,2.912,MECHANICAL,False,False,17.56,True,76.8
2022/23,100025,Te Puke,SunGold,14,2023-04-03,33,3.442,PEST_CCP2,True,False,16.78,True,105.6
2022/23,100025,Te Puke,SunGold,15,2023-04-10,18,2.92,WEATHER,False,False,16.54,True,57.6
2022/23,100025,Te Puke,SunGold,16,2023-04-17,34,3.852,WEATHER,False,False,17.14,True,108.8
2022/23,100025,Te Puke,SunGold,17,2023-04-24,24,3.233,PEST_CCP3,True,True,16.28,True,76.8
2022/23,100025,Te Puke,SunGold,18,2023-05-01,31,3.373,MECHANICAL,False,False,16.54,True,99.2
2022/23,100025,Te Puke,SunGold,19,2023-05-08,38,3.861,MECHANICAL,False,False,16.57,True,121.6
2022/23,100025,Te Puke,SunGold,20,2023-05-15,32,3.944,MECHANICAL,False,False,16.4,True,102.4
2022/23,100025,Te Puke,SunGold,21,2023-05-22,22,3.714,MTS_BREACH,False,False,15.14,False,2170.8
2022/23,100025,Te Puke,SunGold,22,2023-05-29,28,3.412,MECHANICAL,False,False,16.49,True,89.6
2022/23,100026,Te Puke,SunGold,13,2023-03-27,56,4.277,PEST_CCP2,True,False,16.65,True,179.2
2022/23,100026,Te Puke,SunGold,14,2023-04-03,67,3.563,MECHANICAL,False,False,16.23,True,214.4
2022/23,100026,Te Puke,SunGold,15,2023-04-10,62,3.577,PEST_CCP2,True,False,16.64,True,198.4
2022/23,100026,Te Puke,SunGold,16,2023-04-17,64,4.061,PEST_CCP2,True,False,16.78,True,204.8
2022/23,100026,Te Puke,SunGold,17,2023-04-24,53,3.169,MTS_BREACH,False,False,15.64,False,6080.4
2022/23,100026,Te Puke,SunGold,18,2023-05-01,41,3.02,PEST_CCP2,True,False,16.69,True,131.2
2022/23,100026,Te Puke,SunGold,19,2023-05-08,84,4.009,MTS_BREACH,False,False,15.64,False,7552.8
2022/23,100026,Te Puke,SunGold,20,2023-05-15,34,2.508,COOLSTORE_CCP5,True,False,16.31,True,108.8
2022/23,100026,Te Puke,SunGold,21,2023-05-22,49,2.927,MTS_BREACH,False,False,15.69,False,6030.0
2022/23,100026,Te Puke,SunGold,22,2023-05-29,76,4.448,MTS_BREACH,False,False,15.6,False,6181.2
2022/23,100027,Te Puke,SunGold,13,2023-03-27,101,5.93,WEATHER,False,False,16.65,True,323.2
2022/23,100027,Te Puke,SunGold,14,2023-04-03,88,3.651,MECHANICAL,False,False,17.28,True,281.6
2022/23,100027,Te Puke,SunGold,15,2023-04-10,68,3.463,PEST_CCP3,True,True,17.8,True,217.6
2022/23,100027,Te Puke,SunGold,16,2023-04-17,58,3.632,MECHANICAL,False,False,17.63,True,185.6
2022/23,100027,Te Puke,SunGold,17,2023-04-24,98,4.092,PEST_CCP2,True,False,16.91,True,313.6
2022/23,100027,Te Puke,SunGold,18,2023-05-01,54,3.305,PEST_CCP2,True,False,16.86,True,172.8
2022/23,100027,Te Puke,SunGold,19,2023-05-08,59,4.274,WEATHER,False,False,17.39,True,188.8
2022/23,100027,Te Puke,SunGold,20,2023-05-15,75,3.187,PEST_CCP2,True,False,16.11,True,240.0
2022/23,100027,Te Puke,SunGold,21,2023-05-22,51,2.512,MECHANICAL,False,False,16.63,True,163.2
2022/23,100027,Te Puke,SunGold,22,2023-05-29,68,3.115,MECHANICAL,False,False,16.57,True,217.6
2022/23,100028,Te Puke,SunGold,13,2023-03-27,11,3.843,MECHANICAL,False,False,17.36,True,35.2
2022/23,100028,Te Puke,SunGold,14,2023-04-03,11,3.022,PEST_CCP2,True,False,18.0,True,35.2
2022/23,100028,Te Puke,SunGold,15,2023-04-10,13,3.07,COOLSTORE_CCP5,True,False,17.42,True,41.6
2022/23,100028,Te Puke,SunGold,16,2023-04-17,11,3.666,PEST_CCP2,True,False,16.89,True,35.2
2022/23,100028,Te Puke,SunGold,17,2023-04-24,16,3.316,MECHANICAL,False,False,16.89,True,51.2
2022/23,100028,Te Puke,SunGold,18,2023-05-01,16,3.354,PEST_CCP2,True,False,18.11,True,51.2
2022/23,100028,Te Puke,SunGold,19,2023-05-08,11,3.022,WEATHER,False,False,16.83,True,35.2
2022/23,100028,Te Puke,SunGold,20,2023-05-15,12,3.405,COOLSTORE_CCP5,True,False,16.71,True,38.4
2022/23,100028,Te Puke,SunGold,21,2023-05-22,9,3.103,WEATHER,False,False,16.65,True,28.8
2022/23,100028,Te Puke,SunGold,22,2023-05-29,14,3.255,MECHANICAL,False,False,17.03,True,44.8
2022/23,100029,Te Puke,SunGold,13,2023-03-27,22,3.739,PEST_CCP2,True,False,17.1,True,70.4
2022/23,100029,Te Puke,SunGold,14,2023-04-03,16,4.048,LOADOUT_CCP6,True,False,17.36,True,51.2
2022/23,100029,Te Puke,SunGold,15,2023-04-10,22,3.716,COOLSTORE_CCP5,True,False,17.15,True,70.4
2022/23,100029,Te Puke,SunGold,16,2023-04-17,15,3.373,MTS_BREACH,False,False,15.83,False,1645.2
2022/23,100029,Te Puke,SunGold,17,2023-04-24,13,3.487,PEST_CCP2,True,False,17.22,True,41.6
2022/23,100029,Te Puke,SunGold,18,2023-05-01,12,2.728,MECHANICAL,False,False,17.42,True,38.4
2022/23,100029,Te Puke,SunGold,19,2023-05-08,19,3.715,PEST_CCP2,True,False,17.09,True,60.8
2022/23,100029,Te Puke,SunGold,20,2023-05-15,18,3.925,MECHANICAL,False,False,17.14,True,57.6
2022/23,100029,Te Puke,SunGold,21,2023-05-22,23,3.939,MECHANICAL,False,False,16.13,True,73.6
2022/23,100029,Te Puke,SunGold,22,2023-05-29,18,2.952,MECHANICAL,False,False,17.11,True,57.6
2022/23,100030,Te Puke,SunGold,13,2023-03-27,44,2.905,COOLSTORE_CCP5,True,False,16.9,True,140.8
2022/23,100030,Te Puke,SunGold,14,2023-04-03,61,3.044,MTS_BREACH,False,False,16.07,False,7232.4
2022/23,100030,Te Puke,SunGold,15,2023-04-10,39,2.553,PEST_CCP2,True,False,16.22,True,124.8
2022/23,100030,Te Puke,SunGold,16,2023-04-17,61,3.712,MECHANICAL,False,False,16.52,True,195.2
2022/23,100030,Te Puke,SunGold,17,2023-04-24,66,3.929,COOLSTORE_CCP5,True,False,17.54,True,211.2
2022/23,100030,Te Puke,SunGold,18,2023-05-01,54,3.594,MECHANICAL,False,False,17.02,True,172.8
2022/23,100030,Te Puke,SunGold,19,2023-05-08,58,3.134,MECHANICAL,False,False,16.43,True,185.6
2022/23,100030,Te Puke,SunGold,20,2023-05-15,41,3.019,MECHANICAL,False,False,16.86,True,131.2
2022/23,100030,Te Puke,SunGold,21,2023-05-22,44,3.235,MTS_BREACH,False,False,15.89,False,4975.2
2022/23,100030,Te Puke,SunGold,22,2023-05-29,63,3.369,MTS_BREACH,False,False,15.9,False,6825.6
2022/23,100031,Te Puke,SunGold,13,2023-03-27,34,3.987,COOLSTORE_CCP5,True,False,17.21,True,108.8
2022/23,100031,Te Puke,SunGold,14,2023-04-03,24,3.129,PEST_CCP3,True,True,17.23,True,76.8
2022/23,100031,Te Puke,SunGold,15,2023-04-10,33,3.279,OTHER,False,False,16.79,True,105.6
2022/23,100031,Te Puke,SunGold,16,2023-04-17,30,3.584,MECHANICAL,False,False,16.59,True,96.0
2022/23,100031,Te Puke,SunGold,17,2023-04-24,32,3.507,WEATHER,False,False,16.77,True,102.4
2022/23,100031,Te Puke,SunGold,18,2023-05-01,33,3.149,COOLSTORE_CCP5,True,False,16.96,True,105.6
2022/23,100031,Te Puke,SunGold,19,2023-05-08,20,3.348,PEST_CCP2,True,False,16.16,True,64.0
2022/23,100031,Te Puke,SunGold,20,2023-05-15,26,2.698,PEST_CCP2,True,False,16.31,True,83.2
2022/23,100031,Te Puke,SunGold,21,2023-05-22,21,2.849,MECHANICAL,False,False,16.61,True,67.2
2022/23,100031,Te Puke,SunGold,22,2023-05-29,25,3.241,OTHER,False,False,16.37,True,80.0
2022/23,100032,Te Puke,SunGold,13,2023-03-27,11,3.472,PEST_CCP2,True,False,18.09,True,35.2
2022/23,100032,Te Puke,SunGold,14,2023-04-03,11,3.034,PEST_CCP2,True,False,16.79,True,35.2
2022/23,100032,Te Puke,SunGold,15,2023-04-10,16,3.905,WEATHER,False,False,16.17,True,51.2
2022/23,100032,Te Puke,SunGold,16,2023-04-17,21,4.749,PEST_CCP3,True,True,17.32,True,67.2
2022/23,100032,Te Puke,SunGold,17,2023-04-24,12,4.199,LOADOUT_CCP6,True,False,16.98,True,38.4
2022/23,100032,Te Puke,SunGold,18,2023-05-01,9,3.516,LOADOUT_CCP6,True,False,16.6,True,28.8
2022/23,100032,Te Puke,SunGold,19,2023-05-08,20,4.165,MECHANICAL,False,False,17.03,True,64.0
2022/23,100032,Te Puke,SunGold,20,2023-05-15,12,2.769,WEATHER,False,False,17.22,True,38.4
2022/23,100032,Te Puke,SunGold,21,2023-05-22,17,3.535,MTS_BREACH,False,False,15.86,False,1810.8
2022/23,100032,Te Puke,SunGold,22,2023-05-29,18,3.947,MTS_BREACH,False,False,15.46,False,1684.8
2022/23,100033,Te Puke,OrganicGreen,11,2023-03-13,54,3.196,WEATHER,False,False,16.38,True,172.8
2022/23,100033,Te Puke,OrganicGreen,12,2023-03-20,66,3.485,MECHANICAL,False,False,17.11,True,211.2
2022/23,100033,Te Puke,OrganicGreen,13,2023-03-27,33,2.852,MECHANICAL,False,False,17.24,True,105.6
2022/23,100033,Te Puke,OrganicGreen,14,2023-04-03,47,2.664,WEATHER,False,False,16.1,True,150.4
2022/23,100033,Te Puke,OrganicGreen,15,2023-04-10,36,2.889,WEATHER,False,False,17.1,True,115.2
2022/23,100033,Te Puke,OrganicGreen,16,2023-04-17,38,3.267,PEST_CCP2,True,False,16.84,True,121.6
2022/23,100033,Te Puke,OrganicGreen,17,2023-04-24,39,2.683,WEATHER,False,False,16.38,True,124.8
2022/23,100033,Te Puke,OrganicGreen,18,2023-05-01,69,3.647,OTHER,False,False,16.75,True,220.8
2022/23,100033,Te Puke,OrganicGreen,19,2023-05-08,69,3.865,MECHANICAL,False,False,16.36,True,220.8
2022/23,100034,Te Puke,SunGold,13,2023-03-27,64,3.485,WEATHER,False,False,17.58,True,204.8
2022/23,100034,Te Puke,SunGold,14,2023-04-03,102,5.145,MTS_BREACH,False,False,16.06,False,7189.2
2022/23,100034,Te Puke,SunGold,15,2023-04-10,75,3.228,MTS_BREACH,False,False,15.99,False,8373.6
2022/23,100034,Te Puke,SunGold,16,2023-04-17,64,3.555,PEST_CCP3,True,True,17.49,True,204.8
2022/23,100034,Te Puke,SunGold,17,2023-04-24,48,2.755,COOLSTORE_CCP5,True,False,16.47,True,153.6
2022/23,100034,Te Puke,SunGold,18,2023-05-01,81,3.245,COOLSTORE_CCP5,True,False,16.99,True,259.2
2022/23,100034,Te Puke,SunGold,19,2023-05-08,98,3.819,MTS_BREACH,False,False,15.86,False,9302.4
2022/23,100034,Te Puke,SunGold,20,2023-05-15,74,4.362,MTS_BREACH,False,False,15.69,False,6170.4
2022/23,100034,Te Puke,SunGold,21,2023-05-22,79,3.281,WEATHER,False,False,16.63,True,252.8
2022/23,100034,Te Puke,SunGold,22,2023-05-29,79,3.686,PEST_CCP3,True,True,16.26,True,252.8
2022/23,100035,Te Puke,Green,11,2023-03-13,31,3.416,COOLSTORE_CCP5,True,False,17.26,True,99.2
2022/23,100035,Te Puke,Green,12,2023-03-20,31,3.518,MECHANICAL,False,False,17.25,True,99.2
2022/23,100035,Te Puke,Green,13,2023-03-27,33,3.332,WEATHER,False,False,17.14,True,105.6
2022/23,100035,Te Puke,Green,14,2023-04-03,28,3.464,MECHANICAL,False,False,17.42,True,89.6
2022/23,100035,Te Puke,Green,15,2023-04-10,25,3.303,PEST_CCP2,True,False,17.05,True,80.0
2022/23,100035,Te Puke,Green,16,2023-04-17,31,2.774,PEST_CCP2,True,False,17.41,True,99.2
2022/23,100035,Te Puke,Green,17,2023-04-24,44,3.53,PEST_CCP2,True,False,17.0,True,140.8
2022/23,100035,Te Puke,Green,18,2023-05-01,28,3.0,COOLSTORE_CCP5,True,False,17.38,True,89.6
2022/23,100035,Te Puke,Green,19,2023-05-08,26,3.177,PEST_CCP2,True,False,17.83,True,83.2
2022/23,100035,Te Puke,Green,20,2023-05-15,42,4.029,MECHANICAL,False,False,16.71,True,134.4
2022/23,100036,Te Puke,SunGold,13,2023-03-27,57,3.638,MECHANICAL,False,False,16.94,True,182.4
2022/23,100036,Te Puke,SunGold,14,2023-04-03,94,3.77,COOLSTORE_CCP5,True,False,17.16,True,300.8
2022/23,100036,Te Puke,SunGold,15,2023-04-10,90,3.409,COOLSTORE_CCP5,True,False,16.6,True,288.0
2022/23,100036,Te Puke,SunGold,16,2023-04-17,47,3.002,COOLSTORE_CCP5,True,False,18.3,True,150.4
2022/23,100036,Te Puke,SunGold,17,2023-04-24,81,3.517,OTHER,False,False,16.56,True,259.2
2022/23,100036,Te Puke,SunGold,18,2023-05-01,89,3.604,PEST_CCP2,True,False,17.04,True,284.8
2022/23,100036,Te Puke,SunGold,19,2023-05-08,56,3.568,OTHER,False,False,16.77,True,179.2
2022/23,100036,Te Puke,SunGold,20,2023-05-15,49,3.244,MTS_BREACH,False,False,15.99,False,5504.4
2022/23,100036,Te Puke,SunGold,21,2023-05-22,52,3.316,PEST_CCP3,True,True,16.68,True,166.4
2022/23,100036,Te Puke,SunGold,22,2023-05-29,74,4.098,MECHANICAL,False,False,16.78,True,236.8
2022/23,100037,Te Puke,SunGold,13,2023-03-27,21,3.243,MECHANICAL,False,False,16.95,True,67.2
2022/23,100037,Te Puke,SunGold,14,2023-04-03,23,2.927,WEATHER,False,False,16.7,True,73.6
2022/23,100037,Te Puke,SunGold,15,2023-04-10,31,3.335,WEATHER,False,False,17.04,True,99.2
2022/23,100037,Te Puke,SunGold,16,2023-04-17,26,3.485,MECHANICAL,False,False,17.44,True,83.2
2022/23,100037,Te Puke,SunGold,17,2023-04-24,20,2.957,PEST_CCP3,True,True,17.11,True,64.0
2022/23,100037,Te Puke,SunGold,18,2023-05-01,28,3.152,PEST_CCP2,True,False,16.97,True,89.6
2022/23,100037,Te Puke,SunGold,19,2023-05-08,31,3.609,MECHANICAL,False,False,18.19,True,99.2
2022/23,100037,Te Puke,SunGold,20,2023-05-15,24,2.534,PEST_CCP3,True,True,16.16,True,76.8
2022/23,100037,Te Puke,SunGold,21,2023-05-22,27,3.718,MTS_BREACH,False,False,15.23,False,2635.2
2022/23,100037,Te Puke,SunGold,22,2023-05-29,40,4.229,MTS_BREACH,False,False,16.04,False,3463.2
2022/23,100038,Te Puke,SunGold,13,2023-03-27,63,3.598,MECHANICAL,False,False,17.46,True,201.6
2022/23,100038,Te Puke,SunGold,14,2023-04-03,81,3.462,MECHANICAL,False,False,16.3,True,259.2
2022/23,100038,Te Puke,SunGold,15,2023-04-10,47,2.171,COOLSTORE_CCP5,True,False,17.21,True,150.4
2022/23,100038,Te Puke,SunGold,16,2023-04-17,80,4.384,COOLSTORE_CCP5,True,False,17.1,True,256.0
2022/23,100038,Te Puke,SunGold,17,2023-04-24,52,3.247,MECHANICAL,False,False,16.69,True,166.4
2022/23,100038,Te Puke,SunGold,18,2023-05-01,72,2.968,PEST_CCP2,True,False,16.74,True,230.4
2022/23,100038,Te Puke,SunGold,19,2023-05-08,64,3.483,MECHANICAL,False,False,16.35,True,204.8
2022/23,100038,Te Puke,SunGold,20,2023-05-15,54,2.879,WEATHER,False,False,17.34,True,172.8
2022/23,100038,Te Puke,SunGold,21,2023-05-22,61,3.205,PEST_CCP3,True,True,17.93,True,195.2
2022/23,100038,Te Puke,SunGold,22,2023-05-29,49,3.319,WEATHER,False,False,16.51,True,156.8
2022/23,100039,Te Puke,Green,11,2023-03-13,35,3.072,COOLSTORE_CCP5,True,False,16.68,True,112.0
2022/23,100039,Te Puke,Green,12,2023-03-20,26,2.64,PEST_CCP3,True,True,17.86,True,83.2
2022/23,100039,Te Puke,Green,13,2023-03-27,34,3.556,LOADOUT_CCP6,True,False,16.56,True,108.8
2022/23,100039,Te Puke,Green,14,2023-04-03,27,3.394,PEST_CCP3,True,True,17.77,True,86.4
2022/23,100039,Te Puke,Green,15,2023-04-10,31,2.779,COOLSTORE_CCP5,True,False,17.12,True,99.2
2022/23,100039,Te Puke,Green,16,2023-04-17,42,3.628,MECHANICAL,False,False,16.6,True,134.4
2022/23,100039,Te Puke,Green,17,2023-04-24,51,4.121,COOLSTORE_CCP5,True,False,17.18,True,163.2
2022/23,100039,Te Puke,Green,18,2023-05-01,33,3.207,MECHANICAL,False,False,16.89,True,105.6
2022/23,100039,Te Puke,Green,19,2023-05-08,34,3.319,WEATHER,False,False,16.88,True,108.8
2022/23,100039,Te Puke,Green,20,2023-05-15,25,2.561,COOLSTORE_CCP5,True,False,17.2,True,80.0
2022/23,100040,Te Puke,SunGold,13,2023-03-27,63,3.403,MECHANICAL,False,False,16.83,True,201.6
2022/23,100040,Te Puke,SunGold,14,2023-04-03,41,3.07,PEST_CCP2,True,False,17.47,True,131.2
2022/23,100040,Te Puke,SunGold,15,2023-04-10,37,3.342,MECHANICAL,False,False,17.38,True,118.4
2022/23,100040,Te Puke,SunGold,16,2023-04-17,52,3.063,PEST_CCP2,True,False,16.33,True,166.4
2022/23,100040,Te Puke,SunGold,17,2023-04-24,47,2.865,PEST_CCP2,True,False,17.58,True,150.4
2022/23,100040,Te Puke,SunGold,18,2023-05-01,68,3.5,COOLSTORE_CCP5,True,False,16.82,True,217.6
2022/23,100040,Te Puke,SunGold,19,2023-05-08,44,3.266,MTS_BREACH,False,False,16.04,False,4917.6
2022/23,100040,Te Puke,SunGold,20,2023-05-15,63,3.59,MECHANICAL,False,False,17.12,True,201.6
2022/23,100040,Te Puke,SunGold,21,2023-05-22,44,3.349,COOLSTORE_CCP5,True,False,16.41,True,140.8
2022/23,100040,Te Puke,SunGold,22,2023-05-29,45,2.479,OTHER,False,False,16.13,True,144.0
2022/23,100041,Te Puke,SunGold,13,2023-03-27,10,3.517,MECHANICAL,False,False,17.65,True,32.0
2022/23,100041,Te Puke,SunGold,14,2023-04-03,8,2.821,MECHANICAL,False,False,17.17,True,25.6
2022/23,100041,Te Puke,SunGold,15,2023-04-10,9,3.089,PEST_CCP2,True,False,17.85,True,28.8
2022/23,100041,Te Puke,SunGold,16,2023-04-17,10,3.65,COOLSTORE_CCP5,True,False,17.41,True,32.0
2022/23,100041,Te Puke,SunGold,17,2023-04-24,9,3.473,MECHANICAL,False,False,17.58,True,28.8
2022/23,100041,Te Puke,SunGold,18,2023-05-01,10,3.002,PEST_CCP2,True,False,16.97,True,32.0
2022/23,100041,Te Puke,SunGold,19,2023-05-08,8,2.65,MECHANICAL,False,False,18.01,True,25.6
2022/23,100041,Te Puke,SunGold,20,2023-05-15,11,3.3,MECHANICAL,False,False,17.39,True,35.2
2022/23,100041,Te Puke,SunGold,21,2023-05-22,10,2.926,LOADOUT_CCP6,True,False,17.0,True,32.0
2022/23,100041,Te Puke,SunGold,22,2023-05-29,7,3.596,MECHANICAL,False,False,16.58,True,22.4
2022/23,100042,Te Puke,SunGold,13,2023-03-27,11,2.955,PEST_CCP2,True,False,17.14,True,35.2
2022/23,100042,Te Puke,SunGold,14,2023-04-03,23,3.955,MTS_BREACH,False,False,15.52,False,2156.4
2022/23,100042,Te Puke,SunGold,15,2023-04-10,21,3.413,MECHANICAL,False,False,17.74,True,67.2
2022/23,100042,Te Puke,SunGold,16,2023-04-17,15,3.705,MECHANICAL,False,False,16.87,True,48.0
2022/23,100042,Te Puke,SunGold,17,2023-04-24,15,2.92,PEST_CCP2,True,False,16.51,True,48.0
2022/23,100042,Te Puke,SunGold,18,2023-05-01,15,3.47,MTS_BREACH,False,False,15.97,False,1612.8
2022/23,100042,Te Puke,SunGold,19,2023-05-08,14,2.689,MTS_BREACH,False,False,15.65,False,1947.6
2022/23,100042,Te Puke,SunGold,20,2023-05-15,27,4.259,PEST_CCP3,True,True,16.47,True,86.4
2022/23,100042,Te Puke,SunGold,21,2023-05-22,16,3.162,MECHANICAL,False,False,17.47,True,51.2
2022/23,100042,Te Puke,SunGold,22,2023-05-29,16,2.467,MECHANICAL,False,False,16.25,True,51.2
2022/23,100043,Te Puke,SunGold,13,2023-03-27,15,3.238,COOLSTORE_CCP5,True,False,17.05,True,48.0
2022/23,100043,Te Puke,SunGold,14,2023-04-03,14,3.565,MECHANICAL,False,False,17.12,True,44.8
2022/23,100043,Te Puke,SunGold,15,2023-04-10,14,3.107,MECHANICAL,False,False,17.31,True,44.8
2022/23,100043,Te Puke,SunGold,16,2023-04-17,15,3.489,MECHANICAL,False,False,16.6,True,48.0
2022/23,100043,Te Puke,SunGold,17,2023-04-24,18,3.273,OTHER,False,False,16.36,True,57.6
2022/23,100043,Te Puke,SunGold,18,2023-05-01,17,4.153,PEST_CCP3,True,True,16.49,True,54.4
2022/23,100043,Te Puke,SunGold,19,2023-05-08,18,2.841,MECHANICAL,False,False,16.99,True,57.6
2022/23,100043,Te Puke,SunGold,20,2023-05-15,18,3.098,LOADOUT_CCP6,True,False,16.52,True,57.6
2022/23,100043,Te Puke,SunGold,21,2023-05-22,12,2.446,LOADOUT_CCP6,True,False,17.0,True,38.4
2022/23,100043,Te Puke,SunGold,22,2023-05-29,13,2.988,MTS_BREACH,False,False,15.41,False,1634.4
2022/23,100044,Te Puke,SunGold,13,2023-03-27,35,3.45,OTHER,False,False,18.29,True,112.0
2022/23,100044,Te Puke,SunGold,14,2023-04-03,33,3.295,MECHANICAL,False,False,17.43,True,105.6
2022/23,100044,Te Puke,SunGold,15,2023-04-10,30,3.125,MECHANICAL,False,False,17.7,True,96.0
2022/23,100044,Te Puke,SunGold,16,2023-04-17,37,3.713,MECHANICAL,False,False,17.73,True,118.4
2022/23,100044,Te Puke,SunGold,17,2023-04-24,27,3.841,MECHANICAL,False,False,16.89,True,86.4
2022/23,100044,Te Puke,SunGold,18,2023-05-01,36,3.312,MTS_BREACH,False,False,15.93,False,3927.6
2022/23,100044,Te Puke,SunGold,19,2023-05-08,39,4.223,MECHANICAL,False,False,16.35,True,124.8
2022/23,100044,Te Puke,SunGold,20,2023-05-15,26,3.999,MECHANICAL,False,False,16.94,True,83.2
2022/23,100044,Te Puke,SunGold,21,2023-05-22,34,4.026,MECHANICAL,False,False,17.4,True,108.8
2022/23,100044,Te Puke,SunGold,22,2023-05-29,28,2.874,LOADOUT_CCP6,True,False,16.62,True,89.6
2022/23,100045,Te Puke,SunGold,13,2023-03-27,119,4.431,MECHANICAL,False,False,16.77,True,380.8
2022/23,100045,Te Puke,SunGold,14,2023-04-03,80,3.125,MECHANICAL,False,False,17.81,True,256.0
2022/23,100045,Te Puke,SunGold,15,2023-04-10,89,3.334,LOADOUT_CCP6,True,False,16.79,True,284.8
2022/23,100045,Te Puke,SunGold,16,2023-04-17,74,2.824,COOLSTORE_CCP5,True,False,16.45,True,236.8
2022/23,100045,Te Puke,SunGold,17,2023-04-24,60,3.207,PEST_CCP2,True,False,16.28,True,192.0
2022/23,100045,Te Puke,SunGold,18,2023-05-01,76,3.44,COOLSTORE_CCP5,True,False,17.12,True,243.2
2022/23,100045,Te Puke,SunGold,19,2023-05-08,67,3.31,MECHANICAL,False,False,17.14,True,214.4
2022/23,100045,Te Puke,SunGold,20,2023-05-15,51,2.949,MTS_BREACH,False,False,15.88,False,6238.8
2022/23,100045,Te Puke,SunGold,21,2023-05-22,87,3.137,MECHANICAL,False,False,17.21,True,278.4
2022/23,100045,Te Puke,SunGold,22,2023-05-29,65,2.738,MECHANICAL,False,False,16.78,True,208.0
2022/23,100046,Te Puke,Green,11,2023-03-13,10,3.114,MECHANICAL,False,False,16.09,True,32.0
2022/23,100046,Te Puke,Green,12,2023-03-20,16,3.784,MECHANICAL,False,False,16.01,True,51.2
2022/23,100046,Te Puke,Green,13,2023-03-27,12,2.674,OTHER,False,False,16.42,True,38.4
2022/23,100046,Te Puke,Green,14,2023-04-03,13,3.27,WEATHER,False,False,15.93,True,41.6
2022/23,100046,Te Puke,Green,15,2023-04-10,9,3.83,PEST_CCP2,True,False,16.79,True,28.8
2022/23,100046,Te Puke,Green,16,2023-04-17,17,3.906,LOADOUT_CCP6,True,False,17.24,True,54.4
2022/23,100046,Te Puke,Green,17,2023-04-24,11,3.159,MECHANICAL,False,False,16.51,True,35.2
2022/23,100046,Te Puke,Green,18,2023-05-01,10,3.288,MECHANICAL,False,False,16.21,True,32.0
2022/23,100046,Te Puke,Green,19,2023-05-08,11,2.853,MECHANICAL,False,False,16.26,True,35.2
2022/23,100046,Te Puke,Green,20,2023-05-15,9,3.529,MECHANICAL,False,False,17.38,True,28.8
2022/23,100047,Te Puke,SunGold,13,2023-03-27,85,3.736,MECHANICAL,False,False,17.03,True,272.0
2022/23,100047,Te Puke,SunGold,14,2023-04-03,61,3.338,PEST_CCP3,True,True,16.31,True,195.2
2022/23,100047,Te Puke,SunGold,15,2023-04-10,76,3.606,MECHANICAL,False,False,16.94,True,243.2
2022/23,100047,Te Puke,SunGold,16,2023-04-17,100,3.761,WEATHER,False,False,17.55,True,320.0
2022/23,100047,Te Puke,SunGold,17,2023-04-24,58,3.768,MECHANICAL,False,False,16.53,True,185.6
2022/23,100047,Te Puke,SunGold,18,2023-05-01,56,3.543,COOLSTORE_CCP5,True,False,16.64,True,179.2
2022/23,100047,Te Puke,SunGold,19,2023-05-08,81,3.227,MECHANICAL,False,False,16.6,True,259.2
2022/23,100047,Te Puke,SunGold,20,2023-05-15,86,3.318,MTS_BREACH,False,False,15.7,False,9378.0
2022/23,100047,Te Puke,SunGold,21,2023-05-22,98,3.695,MTS_BREACH,False,False,15.41,False,9608.4
2022/23,100047,Te Puke,SunGold,22,2023-05-29,55,2.855,MTS_BREACH,False,False,15.86,False,6987.6
2022/23,100048,Te Puke,SunGold,13,2023-03-27,22,3.134,MECHANICAL,False,False,17.23,True,70.4
2022/23,100048,Te Puke,SunGold,14,2023-04-03,28,3.539,MECHANICAL,False,False,17.52,True,89.6
2022/23,100048,Te Puke,SunGold,15,2023-04-10,34,3.795,PEST_CCP3,True,True,17.92,True,108.8
2022/23,100048,Te Puke,SunGold,16,2023-04-17,20,3.56,MTS_BREACH,False,False,15.36,False,2120.4
2022/23,100048,Te Puke,SunGold,17,2023-04-24,27,3.93,MTS_BREACH,False,False,16.06,False,2541.6
2022/23,100048,Te Puke,SunGold,18,2023-05-01,26,4.119,PEST_CCP2,True,False,17.91,True,83.2
2022/23,100048,Te Puke,SunGold,19,2023-05-08,20,2.247,MECHANICAL,False,False,17.59,True,64.0
